index,nlipktrlsm,tahuntrlsm,kdjektrlsm,jalur,llsketrlsm,toefltrlsm,kursitrlsm,jcutitrlsm,stwsdtrlsm,nmpstmspst,preditrlsm,tepat_waktu
3806,3.0,2013.0,1,1,7526.0,400.0,30.0,0.0,0.0,5,2,False
707,2.0,2014.0,2,3,8290.0,403.0,57.0,0.0,0.0,2,4,False
306,3.0,2012.0,1,0,4684.0,473.0,77.0,0.0,0.0,5,2,False
302,3.0,2012.0,2,0,4680.0,400.0,77.0,0.0,0.0,5,4,False
3315,1.0,2012.0,1,2,8175.0,463.0,152.125,0.0,0.0,3,4,False
2727,2.0,2010.0,2,2,5248.0,407.0,77.0,0.0,0.0,3,4,True
1645,3.0,2014.0,2,4,7802.0,440.0,39.0,0.0,0.0,1,2,True
836,2.0,2013.0,2,3,7012.0,417.0,102.0,0.0,0.0,2,4,True
200,2.0,2012.0,1,0,4577.0,507.5,77.0,0.0,0.0,6,4,False
2860,3.0,2014.0,1,1,7594.0,450.0,15.0,0.0,0.0,6,2,True
1212,2.0,2013.0,1,1,8086.0,407.0,152.125,0.0,0.0,5,4,False
175,2.0,2009.0,2,0,5726.0,400.0,107.0,0.0,0.0,5,4,False
1254,2.0,2012.0,2,1,6442.0,400.0,22.0,0.0,0.0,6,4,True
216,3.0,2012.0,2,0,4594.0,410.0,77.0,0.0,0.0,3,2,False
2224,2.0,2011.0,2,1,5829.0,400.0,88.0,0.0,0.0,4,4,True
267,2.0,2012.0,2,0,4645.0,400.0,77.0,0.0,0.0,2,4,False
2969,3.0,2014.0,1,1,7703.0,437.0,46.0,0.0,0.0,5,2,True
2596,2.0,2012.0,1,0,4459.0,450.0,77.0,0.0,0.0,3,4,False
1220,2.0,2014.0,1,1,8094.0,453.0,152.125,0.0,0.0,5,4,True
2606,3.0,2012.0,2,0,4469.0,423.0,77.0,0.0,0.0,3,2,True
1172,2.0,2014.0,2,1,8046.0,400.0,126.0,0.0,0.0,4,4,True
1860,2.0,2013.0,1,1,7881.0,423.0,152.125,0.0,0.0,5,4,False
3309,2.0,2014.0,1,2,8169.0,400.0,77.0,0.0,0.0,3,4,False
220,2.0,2012.0,1,0,4598.0,437.0,77.0,0.0,0.0,2,4,False
1210,3.0,2013.0,1,1,8084.0,507.5,150.0,0.0,0.0,5,2,False
2040,2.0,2011.0,2,1,6077.0,410.0,32.0,0.0,0.0,6,4,False
3325,3.0,2013.0,2,2,8185.0,403.0,77.0,0.0,0.0,3,4,False
2288,2.0,2012.0,2,2,6730.0,417.0,72.0,0.0,0.0,3,4,False
2811,3.0,2008.0,2,0,5335.0,335.5,77.0,0.0,0.0,5,4,False
1086,2.0,2013.0,2,3,7960.0,430.0,98.0,0.0,0.0,2,4,False
1843,2.0,2013.0,1,1,7864.0,487.0,152.125,0.0,0.0,5,4,False
1397,2.0,2012.0,1,4,6585.0,417.0,152.125,0.0,0.0,1,4,True
3682,3.0,2012.0,2,0,4785.0,453.0,77.0,0.0,0.0,5,2,False
1841,2.0,2012.0,2,1,7862.0,477.0,152.125,0.0,0.0,5,4,False
2011,1.0,2012.0,2,0,4877.0,457.0,77.0,0.0,0.0,4,4,False
1269,1.0,2009.0,1,0,6464.0,400.0,62.0,0.0,0.0,3,4,False
3052,3.0,2012.0,2,1,6373.0,413.0,7.0,0.0,0.0,4,2,True
407,2.0,2008.0,1,0,5206.0,500.0,77.0,0.0,0.0,5,4,False
2105,1.0,2011.0,2,1,6141.0,400.0,106.0,0.0,0.0,4,4,False
1383,2.0,2012.0,2,4,6571.0,410.0,152.125,0.0,0.0,1,4,True
73,1.0,2009.0,2,0,6273.0,400.0,96.0,0.0,0.0,5,4,False
1010,2.0,2012.0,1,1,6923.0,400.0,115.0,0.0,0.0,5,4,False
594,2.0,2013.0,2,4,7267.0,417.0,77.0,0.0,0.0,1,4,True
300,2.0,2012.0,1,0,4678.0,503.0,77.0,0.0,0.0,5,4,False
2283,3.0,2012.0,2,2,6725.0,477.0,16.0,0.0,0.0,3,2,False
1009,3.0,2012.0,1,1,6922.0,410.0,37.0,0.0,0.0,5,2,False
2049,2.0,2009.0,2,0,6090.0,423.0,53.0,0.0,0.0,3,4,False
2416,3.0,2008.0,2,0,4953.0,400.0,77.0,0.0,0.0,2,4,False
1271,3.0,2012.0,2,2,6458.0,400.0,45.0,0.0,0.0,3,2,True
2726,3.0,2010.0,2,2,5247.0,403.0,77.0,0.0,0.0,3,2,True
3751,2.0,2013.0,2,3,7471.0,463.0,87.0,0.0,0.0,2,4,False
2970,3.0,2013.0,2,1,7704.0,450.0,48.0,0.0,0.0,5,2,False
1498,2.0,2008.0,1,0,5036.0,507.5,77.0,0.0,0.0,3,4,False
201,2.0,2012.0,2,0,4578.0,400.0,77.0,0.0,0.0,6,4,False
3555,2.0,2010.0,1,1,5503.0,433.0,152.125,0.0,0.0,4,4,False
441,2.0,2013.0,2,1,7114.0,400.0,77.0,0.0,0.0,6,4,True
2626,2.0,2012.0,2,0,4489.0,400.0,77.0,0.0,0.0,2,4,True
2843,3.0,2014.0,1,1,7577.0,413.0,12.0,0.0,0.0,6,2,True
1205,3.0,2014.0,1,1,8078.0,450.0,152.125,0.0,0.0,5,2,True
1672,3.0,2014.0,1,1,7847.0,413.0,67.0,0.0,0.0,4,2,True
1215,3.0,2014.0,2,1,8089.0,423.0,152.125,0.0,0.0,5,2,True
3647,1.0,2012.0,2,0,4750.0,400.0,77.0,0.0,0.0,2,4,False
408,3.0,2008.0,2,0,5207.0,400.0,77.0,0.0,0.0,5,4,False
1556,2.0,2014.0,2,1,7731.0,447.0,86.0,0.0,0.0,6,4,True
2661,2.0,2012.0,1,0,4524.0,410.0,77.0,0.0,0.0,4,4,True
2715,3.0,2010.0,2,1,5238.0,407.0,77.0,0.0,0.0,6,2,True
1958,2.0,2012.0,2,0,4822.0,400.0,77.0,0.0,0.0,3,4,True
273,2.0,2012.0,1,0,4651.0,463.0,77.0,0.0,0.0,1,4,False
2828,2.0,2013.0,2,1,7562.0,407.0,58.0,0.0,0.0,6,4,False
126,3.0,2011.0,2,2,5677.0,477.0,17.0,0.0,0.0,3,2,True
3414,2.0,2010.0,1,1,5355.0,407.0,52.0,0.0,0.0,6,4,True
11,3.0,2012.0,2,1,6205.0,457.0,11.0,0.0,0.0,6,2,True
1159,2.0,2014.0,2,4,8033.0,400.0,152.125,0.0,0.0,1,4,True
1089,1.0,2013.0,2,3,7963.0,423.0,117.0,0.0,0.0,2,4,False
2101,3.0,2011.0,2,1,6137.0,400.0,11.0,0.0,0.0,4,2,False
1662,2.0,2013.0,2,1,7837.0,440.0,152.125,0.0,0.0,4,4,False
2982,3.0,2012.0,2,1,6302.0,473.0,33.0,0.0,0.0,6,2,True
241,3.0,2012.0,2,0,4619.0,400.0,77.0,0.0,0.0,2,2,False
327,3.0,2010.0,2,1,5119.0,507.5,77.0,0.0,0.0,6,2,True
114,3.0,2011.0,2,1,5665.0,403.0,9.0,0.0,0.0,6,2,True
1848,2.0,2011.0,1,1,7869.0,477.0,152.125,0.0,0.0,5,4,False
1908,2.0,2012.0,1,0,4397.0,423.0,77.0,0.0,0.0,4,4,False
1057,2.0,2014.0,2,2,7931.0,410.0,86.0,0.0,0.0,3,4,True
3175,1.0,2010.0,2,3,5948.0,457.0,141.0,0.0,0.0,2,4,False
2055,3.0,2011.0,2,2,6092.0,473.0,6.0,0.0,0.0,3,2,False
1777,1.0,2011.0,1,4,7778.0,410.0,143.0,0.0,0.0,1,4,False
716,3.0,2014.0,1,3,8299.0,473.0,10.0,0.0,0.0,2,2,False
2419,2.0,2011.0,2,3,4948.0,400.0,77.0,0.0,0.0,2,4,True
2744,2.0,2010.0,2,3,5267.0,400.0,77.0,0.0,0.0,2,4,True
855,2.0,2013.0,2,4,7031.0,447.0,113.0,0.0,0.0,1,4,True
1230,2.0,2013.0,1,1,8104.0,400.0,152.125,0.0,0.0,5,4,False
1671,2.0,2014.0,2,1,7846.0,437.0,150.0,0.0,0.0,4,4,True
939,3.0,2012.0,2,2,6852.0,400.0,17.0,0.0,0.0,3,2,False
1043,3.0,2014.0,2,1,7917.0,437.0,3.125,0.0,0.0,6,2,True
2758,1.0,2011.0,1,3,5281.0,400.0,77.0,0.0,0.0,2,4,True
3526,3.0,2010.0,2,1,5471.0,417.0,33.0,0.0,0.0,4,2,True
259,2.0,2012.0,2,0,4637.0,400.0,77.0,0.0,0.0,2,4,False
2601,2.0,2012.0,2,0,4464.0,437.0,77.0,0.0,0.0,3,4,True
3920,3.0,2015.0,2,1,8493.0,460.0,73.0,0.0,0.0,4,2,True
3067,1.0,2008.0,1,0,6390.0,400.0,120.0,0.0,0.0,5,4,False
847,3.0,2013.0,1,4,7023.0,400.0,32.0,0.0,0.0,1,2,True
1928,3.0,2012.0,2,0,4792.0,400.0,77.0,0.0,0.0,6,2,True
239,2.0,2012.0,1,0,4617.0,430.0,77.0,0.0,0.0,2,4,False
1110,2.0,2014.0,2,3,7984.0,413.0,99.0,0.0,0.0,2,4,True
2631,1.0,2012.0,1,6,4491.0,410.0,77.0,0.0,0.0,2,4,False
2902,1.0,2013.0,1,3,7636.0,413.0,113.0,0.0,0.0,2,4,False
2277,2.0,2012.0,2,2,6719.0,417.0,61.0,0.0,0.0,3,4,False
3886,2.0,2014.0,1,4,8457.0,400.0,148.0,0.0,0.0,1,4,False
1179,3.0,2014.0,2,1,8053.0,403.0,46.0,0.0,0.0,4,2,True
1378,2.0,2012.0,2,4,6566.0,400.0,152.125,0.0,0.0,1,4,True
313,1.0,2008.0,1,0,5115.0,423.0,77.0,0.0,0.0,6,4,False
1042,2.0,2014.0,2,1,7916.0,430.0,61.0,0.0,0.0,6,4,True
287,2.0,2012.0,1,0,4665.0,437.0,77.0,0.0,0.0,4,4,False
399,1.0,2008.0,1,0,5198.0,400.0,77.0,0.0,0.0,4,4,False
1749,3.0,2013.0,1,2,7766.0,453.0,17.0,0.0,0.0,3,2,False
736,3.0,2015.0,1,4,8319.0,487.0,20.0,0.0,0.0,1,2,True
1035,2.0,2014.0,2,1,7909.0,400.0,71.0,0.0,0.0,6,4,True
2065,1.0,2010.0,2,2,6102.0,400.0,62.0,0.0,0.0,3,4,False
3496,2.0,2010.0,2,4,5440.0,400.0,120.0,0.0,0.0,1,4,True
788,2.0,2012.0,2,1,6964.0,413.0,73.0,0.0,0.0,6,4,False
1744,2.0,2014.0,2,2,7761.0,450.0,101.0,0.0,0.0,3,4,True
1449,2.0,2012.0,1,1,6624.0,410.0,152.125,0.0,0.0,5,4,True
2155,3.0,2011.0,1,1,5760.0,430.0,28.0,0.0,0.0,6,2,True
1366,3.0,2011.0,1,4,6554.0,443.0,152.125,0.0,0.0,1,2,False
1816,3.0,2014.0,1,1,7836.0,407.0,58.0,0.0,0.0,4,2,True
3567,2.0,2008.0,1,0,5518.0,427.0,152.125,0.0,0.0,5,4,False
2471,1.0,2008.0,1,0,5005.0,410.0,77.0,0.0,0.0,5,4,False
1946,2.0,2012.0,1,0,4810.0,423.0,77.0,0.0,0.0,3,4,False
1469,3.0,2012.0,2,1,6657.0,420.0,152.125,0.0,0.0,5,2,True
1520,2.0,2008.0,1,0,5058.0,400.0,77.0,0.0,0.0,1,4,False
90,2.0,2010.0,1,1,5641.0,427.0,48.0,0.0,0.0,6,4,False
3017,2.0,2012.0,2,3,6337.0,427.0,73.0,0.0,0.0,2,4,True
3099,2.0,2011.0,2,1,5869.0,427.0,81.0,0.0,0.0,6,4,True
221,2.0,2012.0,1,0,4599.0,400.0,77.0,0.0,0.0,2,4,False
493,2.0,2013.0,2,3,7166.0,453.0,77.0,0.0,0.0,2,4,True
2187,2.0,2008.0,1,0,5795.0,400.0,75.0,0.0,0.0,1,4,False
439,1.0,2012.0,2,1,7112.0,400.0,77.0,0.0,0.0,6,4,False
421,2.0,2009.0,2,0,5221.0,400.0,77.0,0.0,0.0,5,4,False
2712,2.0,2010.0,2,1,5234.0,477.0,77.0,0.0,0.0,6,4,True
3332,1.0,2013.0,2,2,8192.0,400.0,77.0,0.0,0.0,3,4,False
1283,2.0,2012.0,1,2,6471.0,410.0,54.0,0.0,0.0,3,4,True
10,3.0,2012.0,1,1,6204.0,440.0,9.0,0.0,0.0,6,2,True
3664,2.0,2012.0,1,0,4767.0,400.0,77.0,0.0,0.0,1,4,False
519,2.0,2013.0,2,3,7192.0,400.0,77.0,0.0,0.0,2,4,True
1978,1.0,2012.0,1,0,4844.0,400.0,77.0,0.0,0.0,1,4,False
145,3.0,2011.0,1,4,5696.0,453.0,4.0,0.0,0.0,1,2,True
318,1.0,2009.0,2,0,5122.0,335.5,77.0,0.0,0.0,6,4,False
3140,1.0,2009.0,2,0,5919.0,440.0,142.0,0.0,0.0,2,4,False
3596,1.0,2012.0,2,0,4702.0,400.0,77.0,0.0,0.0,6,4,False
3299,2.0,2014.0,2,1,8267.0,335.5,77.0,0.0,0.0,6,4,False
3420,2.0,2010.0,2,1,5367.0,400.0,64.0,0.0,0.0,6,4,True
2133,2.0,2011.0,1,1,6169.0,427.0,114.0,0.0,0.0,5,4,False
1644,2.0,2014.0,2,4,7801.0,400.0,135.0,0.0,0.0,1,4,True
3060,3.0,2012.0,2,1,6381.0,400.0,10.0,0.0,0.0,4,2,True
2414,2.0,2009.0,1,0,4951.0,400.0,77.0,0.0,0.0,2,4,True
334,2.0,2009.0,2,0,5134.0,450.0,77.0,0.0,0.0,3,4,False
3096,2.0,2011.0,1,1,5866.0,400.0,83.0,0.0,0.0,6,4,True
2329,3.0,2012.0,2,1,6771.0,453.0,21.0,0.0,0.0,4,2,False
831,2.0,2012.0,2,3,7007.0,410.0,101.0,0.0,0.0,2,4,False
629,2.0,2013.0,1,1,7302.0,400.0,77.0,0.0,0.0,4,4,True
3827,2.0,2014.0,2,1,8398.0,403.0,117.0,0.0,0.0,6,4,False
128,3.0,2011.0,2,2,5679.0,400.0,19.0,0.0,0.0,3,2,True
2250,2.0,2012.0,2,1,6691.0,453.0,41.0,0.0,0.0,6,4,False
1765,1.0,2011.0,1,3,7824.0,400.0,123.0,0.0,0.0,2,4,False
21,2.0,2011.0,2,2,6217.0,447.0,52.0,0.0,0.0,3,4,False
1440,1.0,2009.0,1,0,6650.0,400.0,152.125,0.0,0.0,5,4,False
3178,2.0,2011.0,2,3,5951.0,410.0,111.0,0.0,0.0,2,4,False
636,2.0,2013.0,2,1,7309.0,440.0,77.0,0.0,0.0,4,4,True
3179,2.0,2011.0,2,3,5952.0,410.0,129.0,0.0,0.0,2,4,False
659,3.0,2010.0,2,1,7332.0,443.0,77.0,0.0,0.0,5,4,False
3865,3.0,2015.0,1,3,8436.0,410.0,37.0,0.0,0.0,2,2,True
93,2.0,2010.0,1,1,5644.0,400.0,44.0,0.0,0.0,6,4,False
2942,3.0,2014.0,2,1,7676.0,450.0,41.0,0.0,0.0,4,2,True
3425,1.0,2008.0,1,6,5373.0,440.0,70.0,0.0,0.0,6,4,False
3273,3.0,2011.0,2,1,6029.0,450.0,16.0,0.0,0.0,5,2,True
1087,1.0,2013.0,1,3,7961.0,423.0,116.0,0.0,0.0,2,4,False
3119,2.0,2008.0,1,0,5904.0,507.5,98.0,0.0,0.0,3,4,False
301,2.0,2012.0,1,0,4679.0,400.0,77.0,0.0,0.0,5,4,False
2698,2.0,2012.0,1,0,4561.0,437.0,77.0,0.0,0.0,5,4,False
3378,2.0,2014.0,2,1,8238.0,400.0,152.125,0.0,0.0,4,4,False
498,1.0,2012.0,2,3,7171.0,407.0,77.0,0.0,0.0,2,4,False
2185,3.0,2011.0,2,3,5790.0,400.0,61.0,0.0,0.0,2,4,True
3765,2.0,2013.0,2,4,7485.0,400.0,104.0,0.0,0.0,1,4,False
945,2.0,2012.0,2,2,6858.0,417.0,75.0,0.0,0.0,3,4,False
2540,2.0,2010.0,1,1,5616.0,423.0,68.0,0.0,0.0,4,4,False
3814,3.0,2015.0,2,1,8384.0,420.0,8.0,0.0,0.0,6,2,True
1314,2.0,2012.0,2,3,6502.0,400.0,98.0,0.0,0.0,2,4,True
2704,1.0,2009.0,1,0,5243.0,400.0,77.0,0.0,0.0,6,4,False
662,2.0,2010.0,2,1,7335.0,400.0,77.0,0.0,0.0,5,4,False
579,1.0,2012.0,2,4,7252.0,400.0,77.0,0.0,0.0,1,4,False
227,2.0,2012.0,2,0,4605.0,400.0,77.0,0.0,0.0,2,4,False
1184,2.0,2014.0,2,1,8058.0,430.0,130.0,0.0,0.0,4,4,True
2377,2.0,2009.0,2,0,4913.0,447.0,77.0,0.0,0.0,6,4,True
1838,3.0,2014.0,2,1,7858.0,437.0,62.0,0.0,0.0,4,2,True
459,2.0,2013.0,2,2,7132.0,400.0,77.0,0.0,0.0,3,4,True
1588,2.0,2011.0,2,2,7763.0,487.0,105.0,0.0,0.0,3,4,False
2646,2.0,2012.0,2,0,4509.0,443.0,77.0,0.0,0.0,1,4,True
2861,2.0,2014.0,2,1,7595.0,460.0,63.0,0.0,0.0,6,4,True
699,2.0,2013.0,2,1,8282.0,400.0,44.0,0.0,0.0,6,4,False
3622,2.0,2012.0,1,0,4728.0,410.0,77.0,0.0,0.0,3,4,False
1174,3.0,2014.0,2,1,8048.0,477.0,41.0,0.0,0.0,4,2,True
372,3.0,2010.0,2,3,5169.0,403.0,77.0,0.0,0.0,2,2,True
444,2.0,2011.0,2,2,7117.0,463.0,77.0,0.0,0.0,3,4,False
2496,2.0,2010.0,1,3,5571.0,437.0,30.0,0.0,0.0,2,4,False
331,3.0,2010.0,2,1,5130.0,483.0,77.0,0.0,0.0,6,2,True
2842,2.0,2012.0,1,1,7576.0,417.0,70.0,0.0,0.0,6,4,False
710,1.0,2012.0,1,3,8293.0,400.0,61.0,0.0,0.0,2,4,False
1934,2.0,2012.0,2,0,4798.0,400.0,77.0,0.0,0.0,6,4,True
862,3.0,2013.0,2,4,7038.0,433.0,36.0,0.0,0.0,1,2,True
576,3.0,2013.0,1,4,7249.0,400.0,77.0,0.0,0.0,1,2,True
1387,2.0,2012.0,2,4,6575.0,403.0,152.125,0.0,0.0,1,4,True
2693,2.0,2012.0,2,0,4556.0,483.0,77.0,0.0,0.0,5,4,False
3027,2.0,2012.0,2,3,6350.0,433.0,79.0,0.0,0.0,2,4,True
2794,3.0,2010.0,2,1,5312.0,450.0,77.0,0.0,0.0,4,2,True
3157,3.0,2011.0,2,3,5930.0,413.0,57.0,0.0,0.0,2,2,True
811,2.0,2012.0,2,2,6987.0,447.0,89.0,0.0,0.0,3,4,False
2943,3.0,2014.0,2,1,7677.0,403.0,40.0,0.0,0.0,4,2,True
2026,2.0,2012.0,1,0,4892.0,417.0,77.0,0.0,0.0,5,4,False
1067,3.0,2014.0,2,2,7941.0,427.0,20.0,0.0,0.0,3,2,True
2795,3.0,2010.0,1,1,5313.0,410.0,77.0,0.0,0.0,4,2,True
569,1.0,2012.0,2,4,7242.0,410.0,77.0,0.0,0.0,1,4,False
390,1.0,2008.0,1,0,5189.0,471.0,77.0,0.0,0.0,1,4,False
1528,1.0,2008.0,2,0,5066.0,400.0,77.0,0.0,0.0,1,4,False
3389,3.0,2012.0,1,1,8249.0,443.0,77.0,0.0,0.0,5,4,False
3008,1.0,2011.0,1,3,6328.0,470.0,80.0,0.0,0.0,2,4,False
2483,2.0,2010.0,2,1,5560.0,400.0,16.0,0.0,0.0,6,4,False
2816,3.0,2008.0,2,0,5341.0,463.0,77.0,0.0,0.0,5,4,False
3487,2.0,2009.0,1,0,5443.0,407.0,122.0,0.0,0.0,1,4,False
494,3.0,2013.0,2,3,7167.0,413.0,77.0,0.0,0.0,2,2,True
1590,2.0,2011.0,2,2,7765.0,400.0,113.0,0.0,0.0,3,4,False
3648,1.0,2012.0,2,0,4751.0,400.0,77.0,0.0,0.0,2,4,False
2846,2.0,2012.0,2,1,7580.0,423.0,71.0,0.0,0.0,6,4,False
2420,2.0,2011.0,1,3,4949.0,400.0,77.0,0.0,0.0,2,4,True
2340,1.0,2011.0,2,1,6782.0,400.0,115.0,0.0,0.0,4,4,False
2356,2.0,2012.0,1,1,6798.0,400.0,122.0,0.0,0.0,5,4,False
3174,2.0,2011.0,2,3,5947.0,400.0,125.0,0.0,0.0,2,4,True
506,2.0,2013.0,1,3,7179.0,447.0,77.0,0.0,0.0,2,4,True
3667,2.0,2012.0,1,0,4770.0,400.0,77.0,0.0,0.0,4,4,True
531,3.0,2013.0,2,3,7204.0,437.0,77.0,0.0,0.0,2,2,True
195,2.0,2012.0,1,0,4572.0,433.0,77.0,0.0,0.0,6,4,False
2328,3.0,2012.0,2,1,6770.0,400.0,23.0,0.0,0.0,4,2,False
1979,2.0,2012.0,1,0,4845.0,400.0,77.0,0.0,0.0,1,4,False
714,2.0,2014.0,2,3,8297.0,447.0,48.0,0.0,0.0,2,4,False
1211,3.0,2013.0,1,1,8085.0,450.0,152.125,0.0,0.0,5,2,False
1491,2.0,2009.0,2,0,5029.0,403.0,77.0,0.0,0.0,3,4,False
3296,2.0,2014.0,2,1,8157.0,427.0,77.0,0.0,0.0,6,4,False
278,2.0,2012.0,2,0,4656.0,400.0,77.0,0.0,0.0,1,4,False
1468,1.0,2010.0,1,1,6656.0,420.0,152.125,0.0,0.0,5,4,False
492,3.0,2013.0,2,3,7165.0,403.0,77.0,0.0,0.0,2,2,True
1281,3.0,2012.0,2,2,6469.0,477.0,42.0,0.0,0.0,3,2,True
3884,3.0,2015.0,2,4,8455.0,507.5,48.0,0.0,0.0,1,2,True
2907,3.0,2014.0,1,4,7641.0,440.0,23.0,0.0,0.0,1,2,True
1876,2.0,2012.0,1,6,4365.0,440.0,77.0,0.0,0.0,6,4,False
3810,3.0,2015.0,2,1,8380.0,400.0,14.0,0.0,0.0,6,2,True
797,3.0,2013.0,2,1,6973.0,433.0,11.0,0.0,0.0,6,2,True
2580,2.0,2012.0,2,0,4443.0,403.0,77.0,0.0,0.0,6,4,True
1061,3.0,2014.0,2,2,7935.0,463.0,10.0,0.0,0.0,3,2,True
3256,1.0,2008.0,2,0,6044.0,433.0,152.125,0.0,0.0,5,4,False
1932,2.0,2012.0,2,0,4796.0,407.0,77.0,0.0,0.0,6,4,True
3706,2.0,2013.0,2,2,7426.0,400.0,70.0,0.0,0.0,3,4,False
2088,2.0,2011.0,2,3,6125.0,493.0,76.0,0.0,0.0,2,4,False
1335,2.0,2012.0,2,3,6523.0,400.0,100.0,0.0,0.0,2,4,True
3394,3.0,2014.0,1,1,8254.0,400.0,77.0,0.0,0.0,5,2,False
2754,3.0,2010.0,2,3,5277.0,463.0,77.0,0.0,0.0,2,2,True
148,2.0,2012.0,1,4,5699.0,400.0,82.0,0.0,0.0,1,4,True
1260,3.0,2012.0,2,1,6448.0,400.0,7.0,0.0,0.0,6,2,True
2344,3.0,2012.0,2,1,6786.0,403.0,12.0,0.0,0.0,4,2,False
3853,3.0,2015.0,2,2,8424.0,400.0,23.0,0.0,0.0,3,2,True
2734,2.0,2010.0,2,2,5257.0,463.0,77.0,0.0,0.0,3,4,True
1684,2.0,2012.0,1,1,7859.0,463.0,152.125,0.0,0.0,5,4,False
2232,3.0,2011.0,1,1,5833.0,477.0,22.0,0.0,0.0,5,2,True
3512,2.0,2012.0,2,4,5460.0,400.0,139.0,0.0,0.0,1,4,True
3412,2.0,2010.0,2,1,5353.0,460.0,50.0,0.0,0.0,6,4,True
998,2.0,2009.0,1,0,6911.0,483.0,118.0,0.0,0.0,5,4,False
1200,1.0,2013.0,1,1,8073.0,400.0,152.125,0.0,0.0,5,4,False
2446,2.0,2009.0,2,0,4980.0,400.0,77.0,0.0,0.0,4,4,True
1460,3.0,2012.0,1,1,6639.0,413.0,152.125,0.0,0.0,5,2,True
3472,1.0,2010.0,2,3,5420.0,400.0,107.0,0.0,0.0,2,4,True
2364,3.0,2009.0,1,0,4898.0,400.0,77.0,0.0,0.0,6,2,True
1572,3.0,2014.0,2,1,7747.0,413.0,8.0,0.0,0.0,6,2,True
2428,3.0,2009.0,2,0,4963.0,410.0,77.0,0.0,0.0,1,2,True
137,2.0,2010.0,1,3,5688.0,400.0,71.0,0.0,0.0,2,4,True
1943,2.0,2012.0,2,0,4807.0,443.0,77.0,0.0,0.0,3,4,True
789,2.0,2012.0,2,1,6965.0,400.0,72.0,0.0,0.0,6,4,False
2785,2.0,2012.0,1,4,5309.0,490.0,77.0,0.0,0.0,1,4,True
3297,2.0,2014.0,2,1,8158.0,443.0,77.0,0.0,0.0,6,4,False
3288,1.0,2012.0,2,1,8149.0,400.0,77.0,0.0,0.0,6,4,False
627,3.0,2013.0,2,1,7300.0,437.0,77.0,0.0,0.0,4,2,True
3816,2.0,2015.0,2,1,8386.0,453.0,106.0,0.0,0.0,6,4,True
1394,1.0,2011.0,2,4,6582.0,410.0,152.125,0.0,0.0,1,4,False
3550,3.0,2010.0,2,1,5498.0,400.0,34.0,0.0,0.0,4,2,True
3135,1.0,2008.0,1,0,5908.0,335.5,144.0,0.0,0.0,2,4,False
2494,2.0,2010.0,1,3,5569.0,467.0,28.0,0.0,0.0,2,4,False
3620,2.0,2012.0,1,0,4726.0,453.0,77.0,0.0,0.0,3,4,False
3291,2.0,2014.0,2,1,8152.0,410.0,77.0,0.0,0.0,6,4,False
2511,2.0,2010.0,2,4,5585.0,400.0,49.0,0.0,0.0,1,4,False
3231,3.0,2011.0,2,1,6001.0,417.0,10.0,0.0,0.0,4,2,False
3335,3.0,2014.0,2,3,8196.0,443.0,152.125,0.0,0.0,2,2,False
1540,2.0,2009.0,1,0,5078.0,403.0,77.0,0.0,0.0,4,4,False
1304,1.0,2011.0,1,3,6491.0,420.0,112.0,0.0,0.0,2,4,False
3176,3.0,2011.0,2,3,5949.0,477.0,41.0,0.0,0.0,2,2,False
1386,2.0,2012.0,2,4,6574.0,430.0,152.125,0.0,0.0,1,4,True
3192,3.0,2011.0,1,4,5964.0,430.0,40.0,0.0,0.0,1,2,True
1349,2.0,2012.0,2,4,6536.0,443.0,152.125,0.0,0.0,1,4,True
2266,3.0,2012.0,2,2,6708.0,440.0,18.0,0.0,0.0,3,2,True
721,2.0,2014.0,2,3,8304.0,433.0,53.0,0.0,0.0,2,4,False
3703,2.0,2013.0,1,2,7423.0,403.0,60.0,0.0,0.0,3,4,True
1872,3.0,2012.0,2,0,4361.0,413.0,77.0,0.0,0.0,6,2,True
688,2.0,2013.0,2,1,7361.0,410.0,77.0,0.0,0.0,5,4,True
1478,2.0,2010.0,1,1,6666.0,440.0,152.125,0.0,0.0,5,4,False
1861,3.0,2014.0,2,1,7882.0,477.0,72.0,0.0,0.0,5,2,True
3753,2.0,2013.0,2,3,7473.0,437.0,82.0,0.0,0.0,2,4,False
618,3.0,2013.0,2,1,7291.0,407.0,77.0,0.0,0.0,4,2,True
3483,2.0,2010.0,2,3,5431.0,400.0,117.0,0.0,0.0,2,4,False
1050,2.0,2014.0,2,1,7924.0,453.0,63.0,0.0,0.0,6,4,True
3195,3.0,2011.0,1,4,5967.0,497.0,37.0,0.0,0.0,1,2,True
2457,2.0,2008.0,2,0,4991.0,400.0,77.0,0.0,0.0,5,4,False
792,2.0,2012.0,1,1,6968.0,507.5,70.0,0.0,0.0,6,4,False
3822,2.0,2015.0,2,1,8393.0,447.0,111.0,0.0,0.0,6,4,True
2891,1.0,2013.0,2,3,7625.0,443.0,117.0,0.0,0.0,2,4,False
1948,2.0,2012.0,1,0,4812.0,400.0,77.0,0.0,0.0,3,4,False
3205,3.0,2011.0,2,1,5973.0,423.0,23.0,0.0,0.0,4,2,True
2847,3.0,2014.0,2,1,7581.0,440.0,19.0,0.0,0.0,6,2,True
2064,2.0,2011.0,2,2,6101.0,447.0,49.0,0.0,0.0,3,4,False
2410,2.0,2009.0,1,0,4944.0,400.0,77.0,0.0,0.0,2,4,True
